ID,Country,NACE_label,Org. type,NACE_section_label,Argument_Type,Argument_Label
4412,Japan,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
3911,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
9430,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
6383,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
4271,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
7801,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
6437,France,individual,Individual,Unknown,3.4_argument,Competitiveness loss
6828,Netherlands,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
8103,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
9376,Germany,unknown,Company,Unknown,3.4_argument,Competitiveness loss
6077,Lithuania,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
7509,Italy,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
4323,United Kingdom,"Manufacture of computer, electronic and optical products",Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
8605,Germany,Other manufacturing,Company,Manufacturing,3.4_argument,Competitiveness loss
9374,Finland,Activities of membership organisations,Company,Other service activities,3.4_argument,Competitiveness loss
6492,Japan,Warehousing and support activities for transportation,Company,Transportation and storage,3.4_argument,Competitiveness loss
3930,Germany,Architectural and engineering activities; technical testing and analysis,Company,"Professional, scientific and technical activities",3.4_argument,Competitiveness loss
8667,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
7959,Sweden,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
8468,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
9421,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
9331,Germany,Other manufacturing,Company,Manufacturing,3.4_argument,Competitiveness loss
5512,Japan,"Manufacture of fabricated metal products, except machinery and equipment",Company,Manufacturing,3.4_argument,Competitiveness loss
7213,Japan,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
9067,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
9381,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
5550,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
8594,Japan,unknown,Industry or trade association,Unknown,3.4_argument,Competitiveness loss
7941,Japan,Scientific research and development,Industry or trade association,"Professional, scientific and technical activities",3.4_argument,Competitiveness loss
7034,Japan,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
7036,Japan,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
7035,Japan,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
7037,Japan,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
7033,Japan,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
8666,Netherlands,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
7235,China,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
4215,Japan,Extraction of crude petroleum and natural gas,Company,Mining and quarrying,3.4_argument,Competitiveness loss
4328,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
6117,Japan,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
7481,Japan,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
4217,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
7189,Germany,Other manufacturing,Company,Manufacturing,3.4_argument,Competitiveness loss
4043,Japan,Manufacture of basic metals,Company,Manufacturing,3.4_argument,Competitiveness loss
6629,Belgium,individual,Individual,Unknown,3.4_argument,Competitiveness loss
8303,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,3.4_argument,Competitiveness loss
8924,United States of America,Other manufacturing,Company,Manufacturing,3.4_argument,Competitiveness loss
4307,Germany,Manufacture of other transport equipment,Company,Manufacturing,3.4_argument,Competitiveness loss
3947,Japan,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
9191,Switzerland,"Computer programming, consultancy and related activities",Company,Information and communication,3.4_argument,Competitiveness loss
3955,Austria,Manufacture of basic metals,Company,Manufacturing,3.4_argument,Competitiveness loss
3919,Austria,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
6470,Austria,Manufacture of food products,Company,Manufacturing,3.4_argument,Competitiveness loss
6701,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
8579,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
8055,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
4535,Germany,individual,Individual,Unknown,3.4_argument,Competitiveness loss
8598,Germany,Manufacture of machinery and equipment n.e.c.,Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
7920,Germany,Other manufacturing,Company,Manufacturing,3.4_argument,Competitiveness loss
7088,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
9495,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
6611,United States of America,"Other professional, scientific and technical activities",Company,"Professional, scientific and technical activities",3.4_argument,Competitiveness loss
8012,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
4347,Japan,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
7281,Germany,unknown,Company,Unknown,3.4_argument,Competitiveness loss
6593,Japan,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
7713,China,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
7711,China,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
7712,China,unknown,Company,Unknown,3.4_argument,Competitiveness loss
7946,China,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
6804,China,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
6802,China,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
6803,China,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
6801,China,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
7900,Germany,Manufacture of food products,Company,Manufacturing,3.4_argument,Competitiveness loss
8107,Germany,Other manufacturing,Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
6559,Germany,"Manufacture of computer, electronic and optical products",Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
7922,Germany,"Manufacture of computer, electronic and optical products",Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
8014,Germany,Other manufacturing,Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
8046,Germany,"Other professional, scientific and technical activities",Industry or trade association,"Professional, scientific and technical activities",3.4_argument,Competitiveness loss
8394,Germany,Manufacture of other transport equipment,Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
8077,Germany,Manufacture of machinery and equipment n.e.c.,Industry or trade association,Manufacturing,3.4_argument,Competitiveness loss
3888,Japan,unknown,Company,Unknown,3.4_argument,Competitiveness loss
3969,Japan,Land transport and transport via pipelines,Company,Transportation and storage,3.4_argument,Competitiveness loss
3970,Japan,Other manufacturing,Company,Manufacturing,3.4_argument,Competitiveness loss
3971,Japan,Land transport and transport via pipelines,Company,Transportation and storage,3.4_argument,Competitiveness loss
3972,Japan,Land transport and transport via pipelines,Company,Transportation and storage,3.4_argument,Competitiveness loss
3973,Japan,Land transport and transport via pipelines,Company,Transportation and storage,3.4_argument,Competitiveness loss
4001,France,Manufacture of coke and refined petroleum products,Company,Manufacturing,3.4_argument,Competitiveness loss
4003,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
4005,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
4006,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
4007,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
4020,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,3.4_argument,Competitiveness loss
4046,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
4055,Japan,Manufacture of chemicals and chemical products,Company,Manufacturing,3.4_argument,Competitiveness loss
4128,Netherlands,Other manufacturing,Company,Manufacturing,3.4_argument,Competitiveness loss
4138,Austria,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
4142,United States of America,Manufacture of rubber and plastic products,Company,Manufacturing,3.4_argument,Competitiveness loss
4272,Italy,Manufacture of basic metals,Company,Manufacturing,3.4_argument,Competitiveness loss
4348,Japan,Land transport and transport via pipelines,Company,Transportation and storage,3.4_argument,Competitiveness loss
